#! res.bias res.work
55672.500000 223.820784 7.812296
55675.000000 225.199809 7.945817
55677.500000 223.289310 8.701516
55680.000000 222.958065 9.571698
55682.500000 226.455611 9.535910
55685.000000 224.605178 10.952799
55687.500000 222.105997 10.178970
55690.000000 219.493953 10.224087
55692.500000 218.407120 9.914926
55695.000000 217.429275 11.844171
55697.500000 217.343823 11.690242
55700.000000 215.624333 11.573493
55702.500000 215.084032 11.052888
55705.000000 216.961846 10.904716
55707.500000 218.453584 10.700404
55710.000000 220.248551 10.296080
55712.500000 218.116606 10.426031
55715.000000 217.046150 10.308874
55717.500000 218.634507 9.688963
55720.000000 220.506086 9.484016
55722.500000 218.237534 9.220546
55725.000000 219.232452 9.268294
55727.500000 219.380101 9.228826
55730.000000 220.834593 10.122124
55732.500000 221.585957 10.134229
55735.000000 221.508770 9.834373
55737.500000 220.967132 10.306165
55740.000000 221.343963 9.513032
55742.500000 221.673749 8.616116
55745.000000 221.282708 8.959450
55747.500000 222.105195 8.307357
55750.000000 217.265876 8.608854
55752.500000 218.676823 8.336916
55755.000000 216.884670 8.837709
55757.500000 217.642205 8.863473
55760.000000 218.483743 8.284056
55762.500000 219.535747 8.478340
55765.000000 220.815704 8.986421
55767.500000 218.028163 9.170459
55770.000000 215.859786 8.639116
55772.500000 217.293548 8.701497
55775.000000 218.618543 9.082538
55777.500000 219.639326 8.686905
55780.000000 217.553713 9.343819
55782.500000 214.880363 9.539855
55785.000000 213.757749 9.241753
55787.500000 211.991044 9.677010
55790.000000 212.978823 10.043977
55792.500000 213.321130 9.888427
55795.000000 210.222720 10.384275
55797.500000 212.389697 9.747900
55800.000000 211.501966 9.815914
55802.500000 209.531754 10.282348
55805.000000 209.953488 9.907255
55807.500000 212.603231 10.389194
55810.000000 211.434171 10.472651
55812.500000 210.557150 9.396221
55815.000000 207.621321 10.068114
55817.500000 207.755338 10.366832
55820.000000 205.056026 10.015753
55822.500000 205.995113 10.254128
55825.000000 200.811590 9.972464
55827.500000 200.896680 9.862284
55830.000000 201.003421 9.715825
55832.500000 200.849124 9.207288
55835.000000 204.981123 8.128756
55837.500000 206.119532 8.301903
55840.000000 206.127826 8.393017
55842.500000 204.104105 8.713534
55845.000000 203.457290 8.486110
55847.500000 203.408894 8.945245
55850.000000 204.770789 8.355188
55852.500000 209.756681 8.498008
55855.000000 210.726977 7.386786
55857.500000 208.393002 8.055089
55860.000000 212.629795 8.239915
55862.500000 211.436201 7.664779
55865.000000 211.005240 8.008463
55867.500000 211.933955 7.647334
55870.000000 209.046758 7.914770
55872.500000 212.810931 8.327055
55875.000000 214.700421 8.903731
55877.500000 214.515838 9.398068
55880.000000 211.897338 8.141187
55882.500000 211.903520 8.072399
55885.000000 214.475311 8.788072
55887.500000 215.576166 8.622925
55890.000000 215.455545 7.451097
55892.500000 215.206735 7.376883
55895.000000 214.129459 7.307078
55897.500000 213.585863 7.782680
55900.000000 214.770898 7.692260
55902.500000 210.721985 7.539198
55905.000000 210.105060 7.303135
55907.500000 206.451225 7.736185
55910.000000 209.351521 7.433569
55912.500000 211.163750 8.001184
55915.000000 212.220824 7.885572
55917.500000 211.932832 7.976175
55920.000000 209.432778 7.366344
55922.500000 207.865882 7.115175
55925.000000 203.825517 6.989834
55927.500000 202.012419 6.287625
55930.000000 198.635005 5.847263
55932.500000 200.651024 4.982691
55935.000000 199.739570 5.405881
55937.500000 195.085993 5.393255
55940.000000 193.345592 4.691254
55942.500000 193.071436 5.993801
55945.000000 193.510542 5.048722
55947.500000 192.394352 5.291894
55950.000000 191.229843 5.341843
55952.500000 189.563104 5.897396
55955.000000 190.599326 5.981753
55957.500000 192.331656 6.114905
55960.000000 194.886346 6.259813
55962.500000 196.305751 5.830246
55965.000000 195.254605 6.149982
55967.500000 194.372656 6.358056
55970.000000 193.799898 6.900991
55972.500000 195.100669 7.096469
55975.000000 194.266744 6.793774
55977.500000 195.573020 6.759825
55980.000000 198.239227 6.619208
55982.500000 199.396974 6.296223
55985.000000 200.933408 7.151223
55987.500000 200.775275 7.851315
55990.000000 200.495189 7.801173
55992.500000 198.644013 6.988405
55995.000000 199.278914 7.788536
55997.500000 199.966113 7.117445
56000.000000 197.830698 6.544722
56002.500000 196.405237 7.232853
56005.000000 201.598350 7.858013
56007.500000 203.913102 7.886754
56010.000000 203.953658 7.554001
56012.500000 201.951541 7.909248
56015.000000 201.459605 7.938653
56017.500000 203.399737 8.245545
56020.000000 203.383987 8.027510
56022.500000 202.646996 8.058209
56025.000000 201.796158 8.000817
56027.500000 199.931452 8.073457
56030.000000 199.082957 7.873336
56032.500000 201.676183 8.225879
56035.000000 201.334279 8.121150
56037.500000 201.330297 8.082914
56040.000000 200.673522 7.800505
56042.500000 198.776591 7.516484
56045.000000 201.711230 7.341756
56047.500000 199.207748 7.434571
56050.000000 201.475712 7.598503
56052.500000 200.818670 7.677345
56055.000000 201.800595 7.178272
56057.500000 204.577613 8.020593
56060.000000 204.232564 9.027326
56062.500000 202.285353 8.676039
56065.000000 201.003386 9.166442
56067.500000 201.226916 9.669863
56070.000000 200.486340 9.273188
56072.500000 199.561783 8.984082
56075.000000 199.453722 9.113541
56077.500000 200.497534 9.183160
56080.000000 199.699354 8.351945
56082.500000 198.919123 8.981308
56085.000000 197.937939 8.438963
56087.500000 197.351999 8.351626
56090.000000 197.976134 8.673848
56092.500000 194.763435 9.027000
56095.000000 191.571783 8.698922
56097.500000 191.825921 8.673874
56100.000000 193.517406 8.313698
56102.500000 192.308850 7.938575
56105.000000 194.623842 7.898678
56107.500000 195.630290 7.391395
56110.000000 196.380533 7.338852
56112.500000 196.693810 7.941939
56115.000000 196.759408 7.604178
56117.500000 198.441807 7.609486
56120.000000 199.426418 7.953314
56122.500000 200.221372 8.261158
56125.000000 201.970669 7.725184
56127.500000 201.785208 7.621447
56130.000000 201.826048 7.865070
56132.500000 202.031179 7.600938
56135.000000 200.904926 7.451498
56137.500000 201.917900 7.579349
56140.000000 201.872500 7.552007
56142.500000 197.647024 7.725566
56145.000000 194.284311 7.589343
56147.500000 190.761892 8.174212
56150.000000 195.478148 7.634707
56152.500000 198.395362 8.416560
56155.000000 197.010126 7.983553
56157.500000 198.538915 7.146463
56160.000000 197.965719 7.800549
56162.500000 201.795412 7.256255
56165.000000 204.322794 6.743981
56167.500000 203.599989 7.225254
56170.000000 202.621265 6.682065
56172.500000 200.027092 6.359778
56175.000000 201.301940 6.637414
56177.500000 198.784725 6.121427
56180.000000 198.457336 6.443682
56182.500000 197.024664 7.227837
56185.000000 195.798883 7.151946
56187.500000 194.640539 7.482135
56190.000000 192.368723 7.394588
56192.500000 194.432390 6.963881
56195.000000 195.402496 6.509694
56197.500000 195.986090 6.550416
56200.000000 193.237293 6.557740
56202.500000 189.759197 6.221437
56205.000000 190.218712 5.775330
56207.500000 189.624450 5.960236
56210.000000 191.539668 5.716333
56212.500000 191.748542 6.219068
56215.000000 191.547776 5.734613
56217.500000 192.246120 6.038263
56220.000000 195.140529 5.763647
56222.500000 194.975704 5.535644
56225.000000 191.482295 6.131507
56227.500000 193.262088 5.585676
56230.000000 194.654218 5.624923
56232.500000 194.029328 5.572409
56235.000000 194.703453 6.629333
56237.500000 194.007497 6.063416
56240.000000 191.679241 6.215825
56242.500000 193.044029 6.616817
56245.000000 191.789210 6.584591
56247.500000 191.051263 6.809159
56250.000000 191.688278 7.292606
56252.500000 190.836677 7.002598
56255.000000 189.077227 6.356397
56257.500000 185.811404 6.761970
56260.000000 189.851482 6.650239
56262.500000 189.292819 6.764649
56265.000000 191.404516 6.817570
56267.500000 191.984051 7.091080
56270.000000 190.442558 6.857872
56272.500000 192.917890 7.117742
56275.000000 195.861892 7.241123
56277.500000 194.353157 6.516152
56280.000000 194.061521 5.724306
56282.500000 194.119377 5.592644
56285.000000 193.010194 5.977122
56287.500000 192.282142 5.627464
56290.000000 191.514483 6.066094
56292.500000 190.020403 6.129234
56295.000000 190.912259 5.736527
56297.500000 191.710480 5.122946
56300.000000 190.513714 5.345601
56302.500000 190.154403 5.829845
56305.000000 191.886689 5.505478
56307.500000 188.790092 6.003989
56310.000000 189.114387 4.755844
56312.500000 187.088046 4.840415
56315.000000 187.647892 4.710249
56317.500000 189.018684 5.026679
56320.000000 187.904531 6.048843
56322.500000 188.357966 5.441381
56325.000000 190.627541 5.692521
56327.500000 188.861651 6.098970
56330.000000 189.539323 6.074534
56332.500000 191.998398 5.362807
56335.000000 192.251574 5.538838
56337.500000 191.705707 5.784068
56340.000000 187.556693 5.577132
56342.500000 186.984576 4.893785
56345.000000 187.086970 5.793737
56347.500000 186.360895 6.383718
56350.000000 186.780563 6.437696
56352.500000 183.596777 6.580501
56355.000000 184.121313 5.889185
56357.500000 183.017647 5.878097
56360.000000 183.458972 5.410955
56362.500000 183.686399 5.773554
56365.000000 184.761082 5.226416
56367.500000 185.196724 5.660703
56370.000000 183.214232 5.751119
56372.500000 181.785297 6.105099
56375.000000 184.051267 5.073397
56377.500000 185.010979 5.686199
56380.000000 185.797081 6.534974
56382.500000 185.901520 5.885230
56385.000000 186.047862 5.929873
56387.500000 183.959976 5.821376
56390.000000 184.302213 5.804296
56392.500000 182.408987 6.057920
56395.000000 184.972845 6.299479
56397.500000 186.750978 6.566320
56400.000000 188.284879 5.922079
56402.500000 187.582406 5.754838
56405.000000 186.953276 5.781750
56407.500000 188.253360 5.814475
56410.000000 189.170058 4.957714
56412.500000 188.650240 5.332708
56415.000000 192.914971 5.693883
56417.500000 192.225999 5.797342
56420.000000 191.814406 5.869978
56422.500000 191.119645 5.837178
56425.000000 190.181946 5.775086
56427.500000 186.769992 5.992294
56430.000000 185.514393 5.480282
56432.500000 186.405603 5.915358
56435.000000 186.423731 5.324196
56437.500000 185.334722 5.576988
56440.000000 185.708817 5.551220
56442.500000 185.312138 6.309553
56445.000000 188.366108 6.600626
56447.500000 187.299015 6.482969
56450.000000 186.383953 5.868737
56452.500000 185.143794 5.641364
56455.000000 186.940790 5.137497
56457.500000 185.163979 4.847939
56460.000000 186.735200 4.996713
56462.500000 189.097950 4.546760
56465.000000 186.321303 3.815202
56467.500000 187.405946 4.365451
56470.000000 188.402874 4.531141
56472.500000 187.314244 5.408789
56475.000000 188.873857 5.629987
56477.500000 190.064497 5.904809
56480.000000 190.782269 6.455845
56482.500000 190.642146 5.964484
56485.000000 189.270735 6.286729
56487.500000 188.761319 5.450591
56490.000000 189.188828 5.141035
56492.500000 190.179421 4.516613
56495.000000 189.896583 4.697218
56497.500000 189.097262 4.389346
56500.000000 188.615368 4.538176
56502.500000 189.152800 5.065636
56505.000000 188.294540 5.070491
56507.500000 190.095510 4.511096
56510.000000 188.645947 4.809333
56512.500000 194.132901 4.875548
56515.000000 197.565412 4.974699
56517.500000 194.171344 6.120307
56520.000000 196.984511 6.327548
56522.500000 196.409868 6.485049
56525.000000 197.898349 5.831565
56527.500000 197.758169 6.083493
56530.000000 196.735919 5.342627
56532.500000 200.096756 5.216142
56535.000000 199.521635 5.660065
56537.500000 195.857131 5.900677
56540.000000 196.471971 5.963193
56542.500000 199.938980 6.153693
56545.000000 202.377386 5.659845
56547.500000 200.375238 5.836283
56550.000000 199.292879 5.897854
56552.500000 198.859332 6.362929
56555.000000 192.462545 6.765787
56557.500000 193.316774 6.397290
56560.000000 196.636978 6.675083
56562.500000 198.922979 6.589295
56565.000000 199.360458 5.904707
56567.500000 197.505402 5.459803
56570.000000 196.403683 5.753674
56572.500000 195.224843 5.788985
56575.000000 196.128990 6.054003
56577.500000 193.098669 6.057107
56580.000000 192.298254 6.518233
56582.500000 191.856326 6.745092
56585.000000 196.593225 6.557350
56587.500000 198.922741 6.507539
56590.000000 200.501903 5.775006
56592.500000 199.844435 6.076480
56595.000000 196.413076 6.025816
56597.500000 200.245808 5.563615
56600.000000 200.881070 6.062027
56602.500000 201.519119 6.166314
56605.000000 201.400158 6.016876
56607.500000 196.367713 6.356019
56610.000000 195.078929 5.734191
56612.500000 197.613382 7.195182
56615.000000 200.335039 7.404574
56617.500000 201.157338 7.412434
56620.000000 199.364935 7.454204
56622.500000 201.700298 7.324248
56625.000000 202.949552 6.833910
56627.500000 201.523490 7.077478
56630.000000 202.809853 8.334961
56632.500000 203.520696 7.234358
56635.000000 202.514018 6.676064
56637.500000 205.063878 7.321606
56640.000000 204.601895 8.085662
56642.500000 205.312119 7.745909
56645.000000 206.357051 7.542829
56647.500000 203.857352 7.802316
56650.000000 206.978220 6.637982
56652.500000 205.234081 6.104892
56655.000000 205.172163 6.073815
56657.500000 201.337643 6.227206
56660.000000 204.808239 5.743042
56662.500000 205.919994 6.698056
56665.000000 202.990107 6.651165
56667.500000 201.973534 6.718888
56670.000000 201.132445 7.119711
56672.500000 200.002150 6.933183
56675.000000 201.202158 6.327688
56677.500000 202.166060 6.375367
56680.000000 202.490778 6.211494
56682.500000 202.511776 6.554314
56685.000000 202.769595 6.724668
56687.500000 200.952115 6.018445
56690.000000 201.389751 6.100329
56692.500000 200.586328 6.373217
56695.000000 200.684943 6.317134
56697.500000 200.104022 5.890820
56700.000000 199.193070 5.235426
56702.500000 199.533917 5.029078
56705.000000 198.396277 5.826768
56707.500000 199.866982 5.552249
56710.000000 202.432350 5.846774
56712.500000 201.178964 5.927971
56715.000000 201.534001 6.087368
56717.500000 198.131326 5.692688
56720.000000 198.879124 5.554556
56722.500000 198.539125 6.481251
56725.000000 200.549383 6.787544
56727.500000 203.550284 6.530690
56730.000000 205.375231 5.917402
56732.500000 208.904444 5.747691
56735.000000 211.720226 6.711463
56737.500000 214.348342 6.155090
56740.000000 217.858981 6.517433
56742.500000 217.928506 6.886386
56745.000000 217.183770 6.007388
56747.500000 215.617013 7.000384
56750.000000 216.567042 7.853368
56752.500000 220.141625 7.416063
56755.000000 221.030198 7.719705
56757.500000 221.858725 8.353193
56760.000000 222.413658 8.323017
56762.500000 223.114455 7.708118
56765.000000 222.901241 8.981392
56767.500000 226.888393 9.037222
56770.000000 228.191689 9.201805
56772.500000 228.557567 8.558237
56775.000000 228.833431 8.392756
56777.500000 229.113472 8.442027
56780.000000 229.580205 8.626492
56782.500000 229.013661 9.070092
56785.000000 227.303232 9.059838
56787.500000 227.055478 8.848793
56790.000000 224.361634 8.696927
56792.500000 227.266898 8.415755
56795.000000 227.211170 8.370396
56797.500000 229.520388 8.227369
56800.000000 229.975265 8.349344
56802.500000 230.500852 8.732458
56805.000000 232.399157 9.486373
56807.500000 234.389097 9.497355
56810.000000 235.882429 9.339118
56812.500000 237.823972 9.029831
56815.000000 235.800724 9.055701
56817.500000 237.497856 8.985817
56820.000000 237.775311 10.138094
56822.500000 239.428680 9.965618
56825.000000 237.373172 9.727879
56827.500000 238.358886 9.465067
56830.000000 240.191100 9.684762
56832.500000 241.055078 9.691165
56835.000000 239.389770 9.906423
56837.500000 243.628583 9.864053
56840.000000 243.205364 10.304629
56842.500000 244.406924 9.760744
56845.000000 240.560880 9.497507
56847.500000 244.404716 9.520101
56850.000000 245.111243 10.471613
56852.500000 242.965858 10.300630
56855.000000 241.837836 9.764344
56857.500000 240.904614 9.439275
56860.000000 239.835112 9.652016
56862.500000 241.401827 9.918674
56865.000000 243.772120 10.489025
56867.500000 242.141637 9.855448
56870.000000 243.343963 9.354587
56872.500000 245.020598 9.215891
56875.000000 245.879301 9.115488
56877.500000 241.093974 8.679115
56880.000000 241.766030 8.241530
56882.500000 241.009822 8.898639
56885.000000 240.262282 9.108129
56887.500000 238.541149 9.380140
56890.000000 239.214693 8.540144
56892.500000 239.400644 8.972704
56895.000000 236.904510 8.604953
56897.500000 233.738647 8.961132
56900.000000 234.731035 8.584560
56902.500000 235.909007 8.669270
56905.000000 237.316828 9.265897
56907.500000 238.270807 8.364889
56910.000000 236.533027 8.464860
56912.500000 237.431736 9.071378
56915.000000 238.654215 7.695528
56917.500000 236.971436 7.667116
56920.000000 236.679340 7.627809
56922.500000 233.944680 7.338650
56925.000000 232.044267 6.930551
56927.500000 233.820524 7.637222
56930.000000 236.229754 6.733103
56932.500000 235.029467 6.685153
56935.000000 231.778776 6.592200
56937.500000 232.650903 5.759719
56940.000000 232.517353 6.445106
56942.500000 235.389548 6.346735
56945.000000 231.632678 5.700277
56947.500000 228.845714 5.519381
56950.000000 229.519245 5.895788
56952.500000 227.948070 5.422020
56955.000000 228.608136 6.028946
56957.500000 230.546009 5.357931
56960.000000 227.625950 6.309775
56962.500000 226.029856 6.452235
56965.000000 226.629354 6.371693
56967.500000 222.838445 5.909824
56970.000000 221.665275 5.461794
56972.500000 221.683150 5.828414
56975.000000 220.039934 6.410509
56977.500000 220.126028 5.836010
56980.000000 222.859076 6.570559
56982.500000 222.177934 6.607150
56985.000000 221.841923 7.285694
56987.500000 223.078498 6.994305
56990.000000 222.751387 7.408196
56992.500000 220.959512 7.067366
56995.000000 221.944576 7.422834
56997.500000 219.317164 6.378235
57000.000000 215.745918 6.614101
57002.500000 217.339568 6.316780
57005.000000 219.863651 6.778109
57007.500000 226.007557 6.723190
57010.000000 224.903591 6.791942
57012.500000 223.333646 5.721052
57015.000000 220.054872 5.685682
57017.500000 220.131770 5.986160
57020.000000 222.567464 6.025373
57022.500000 222.527295 6.625470
57025.000000 220.501186 6.419250
57027.500000 217.736537 6.113643
57030.000000 218.794127 6.220361
57032.500000 218.390598 6.338306
57035.000000 217.616220 6.592992
57037.500000 215.051080 6.970958
57040.000000 217.263343 6.510635
57042.500000 217.425529 5.855611
57045.000000 218.204610 6.940311
57047.500000 216.773985 6.673381
57050.000000 217.770626 6.473227
57052.500000 217.982955 5.951173
57055.000000 217.465012 6.323879
57057.500000 216.891888 6.708562
57060.000000 214.829921 6.443979
57062.500000 214.713449 6.325477
57065.000000 215.313146 6.724207
57067.500000 218.818146 7.564660
57070.000000 225.395700 7.843948
57072.500000 223.761088 7.301937
57075.000000 222.348910 6.865347
57077.500000 220.024833 7.071217
57080.000000 218.088858 7.213077
57082.500000 220.175497 6.947018
57085.000000 222.288755 6.282837
57087.500000 220.957980 6.344198
57090.000000 219.151643 5.515280
57092.500000 218.824025 5.740497
57095.000000 220.892645 5.391965
57097.500000 218.942544 5.937034
57100.000000 219.663811 5.931438
57102.500000 218.174253 5.693035
57105.000000 217.973693 5.278723
57107.500000 220.611722 4.901415
57110.000000 224.320078 4.875061
57112.500000 226.306703 5.348588
57115.000000 225.651617 5.842918
57117.500000 225.851926 5.717126
57120.000000 226.870006 6.188432
57122.500000 229.913613 6.149048
57125.000000 226.705287 6.835869
57127.500000 227.454218 6.928596
57130.000000 225.507666 6.377505
57132.500000 225.064626 6.418068
57135.000000 225.067544 6.626262
57137.500000 226.060367 6.660572
57140.000000 226.301343 6.170224
57142.500000 226.215389 5.539764
57145.000000 227.141581 5.826832
57147.500000 225.081240 6.449837
57150.000000 225.762578 6.451683
57152.500000 228.020268 6.126965
57155.000000 227.684941 6.288513
57157.500000 229.694762 5.941735
57160.000000 231.160533 6.613937
57162.500000 228.688657 6.081073
57165.000000 227.117317 5.705370
57167.500000 227.581558 6.084600
57170.000000 227.755469 6.048497
57172.500000 230.087642 6.138264
57175.000000 228.785049 6.069706
57177.500000 229.177697 6.104717
57180.000000 230.624071 5.761510
57182.500000 231.426757 5.825601
57185.000000 230.138085 6.092459
57187.500000 228.458111 6.290099
57190.000000 228.463886 6.261916
57192.500000 226.905145 6.409324
57195.000000 228.126334 6.374299
57197.500000 229.971566 6.214681
57200.000000 232.524827 6.165028
57202.500000 235.567031 6.061854
57205.000000 237.438546 6.369106
57207.500000 238.817138 6.526183
57210.000000 239.418873 6.928552
57212.500000 240.280606 6.703232
57215.000000 240.981358 6.739930
57217.500000 241.847465 6.880816
57220.000000 242.063167 7.177232
57222.500000 242.941468 7.460822
57225.000000 242.852962 6.781733
57227.500000 241.843778 7.040219
57230.000000 242.897423 7.231235
57232.500000 244.088137 7.199476
57235.000000 245.191680 7.719397
57237.500000 244.216063 7.381379
57240.000000 246.408984 8.279941
57242.500000 243.962288 8.200920
57245.000000 244.270922 8.023494
57247.500000 242.301915 8.379770
57250.000000 235.069658 8.319578
57252.500000 236.717542 8.236429
57255.000000 238.702274 8.306892
57257.500000 237.243120 8.274517
57260.000000 233.954388 8.781853
57262.500000 238.927704 8.777501
57265.000000 237.608656 8.552710
57267.500000 235.858083 9.037822
57270.000000 233.242931 8.767359
57272.500000 234.777808 8.409114
57275.000000 230.942639 8.606301
57277.500000 233.335018 8.621007
57280.000000 233.601398 9.039158
57282.500000 234.760124 8.514971
57285.000000 238.656353 9.027692
57287.500000 238.523559 8.371201
57290.000000 240.868470 8.719748
57292.500000 239.344633 8.665384
57295.000000 239.618098 8.720235
57297.500000 242.522368 8.995566
57300.000000 239.842571 8.611367
57302.500000 238.876407 8.112783
57305.000000 238.837069 8.513761
57307.500000 243.323622 8.299555
57310.000000 243.978133 8.635434
57312.500000 246.424657 8.478157
57315.000000 243.621838 8.153245
57317.500000 241.179905 7.485989
57320.000000 242.104519 7.503443
57322.500000 246.181828 8.134526
57325.000000 248.061720 7.764635
57327.500000 249.890305 7.858410
57330.000000 248.853570 7.419717
57332.500000 250.119897 7.714749
57335.000000 248.318260 7.754111
57337.500000 248.451160 7.640635
57340.000000 249.976872 7.410093
57342.500000 247.974780 7.857341
57345.000000 247.393752 7.834461
57347.500000 245.232242 7.024522
57350.000000 242.499009 6.380240
57352.500000 242.380489 7.077852
57355.000000 243.644063 6.838872
57357.500000 241.381300 7.005951
57360.000000 243.136801 7.261329
57362.500000 242.426364 6.531906
57365.000000 242.504757 6.770761
57367.500000 244.340733 6.692729
57370.000000 246.104772 6.685294
57372.500000 246.058521 7.080218
57375.000000 247.408714 6.836839
57377.500000 249.019044 7.694515
57380.000000 247.527463 7.606487
57382.500000 245.881852 8.216762
57385.000000 243.166044 8.386423
57387.500000 241.866251 7.749895
57390.000000 242.584330 7.927962
57392.500000 242.621576 8.440141
57395.000000 245.714757 8.173892
57397.500000 244.346771 8.654919
57400.000000 243.855063 8.663759
57402.500000 244.249960 8.710048
57405.000000 242.662188 7.727385
57407.500000 241.186380 7.515177
57410.000000 241.863131 7.247051
57412.500000 239.378613 6.385681
57415.000000 237.249681 6.467165
57417.500000 239.187972 6.427990
57420.000000 241.223312 6.358922
57422.500000 241.320676 6.321619
57425.000000 238.277831 6.197917
57427.500000 239.813086 5.820452
57430.000000 241.303747 6.276225
57432.500000 241.653570 6.311608
57435.000000 240.838968 6.485283
57437.500000 242.967706 6.621096
57440.000000 246.147444 6.457884
57442.500000 243.571170 6.269870
57445.000000 243.833597 6.713475
57447.500000 245.936675 6.327010
57450.000000 243.902522 6.351869
57452.500000 244.145704 5.783697
57455.000000 246.834296 6.615342
57457.500000 245.597434 7.238680
57460.000000 246.435032 7.320301
57462.500000 249.122526 7.614428
57465.000000 250.542663 8.109151
57467.500000 252.712940 7.489751
57470.000000 254.196302 7.966568
57472.500000 256.771783 8.017878
57475.000000 257.796600 7.396872
57477.500000 258.313164 8.197538
57480.000000 259.742211 8.522077
57482.500000 255.132300 7.797381
57485.000000 256.760428 8.409497
57487.500000 257.121432 7.848448
57490.000000 254.477848 8.849592
57492.500000 255.501454 8.353702
57495.000000 256.648342 8.300550
57497.500000 257.009474 8.061461
57500.000000 259.024996 7.693865
57502.500000 257.734742 7.459057
57505.000000 255.362841 7.740290
57507.500000 256.759878 8.317285
57510.000000 256.979755 8.727488
57512.500000 255.441012 8.404366
57515.000000 255.244350 8.021645
57517.500000 254.845861 8.078137
57520.000000 254.547826 8.778067
57522.500000 255.453431 9.078640
57525.000000 252.481514 8.208115
57527.500000 249.937420 8.270870
57530.000000 248.329413 8.008236
57532.500000 247.603186 8.108460
57535.000000 248.976251 7.667526
57537.500000 248.791987 7.859926
57540.000000 244.931748 8.500365
57542.500000 243.536034 7.574206
57545.000000 244.688207 8.437385
57547.500000 246.868344 8.819641
57550.000000 247.167351 8.644192
57552.500000 248.713220 9.019312
57555.000000 247.354104 8.893401
57557.500000 246.264425 9.251980
57560.000000 247.388933 8.739939
57562.500000 247.541394 8.521995
57565.000000 245.819409 8.843674
57567.500000 246.899696 9.035087
57570.000000 245.951867 8.741548
57572.500000 244.689540 8.618134
57575.000000 245.056461 8.755140
57577.500000 242.129458 9.059664
57580.000000 243.675942 8.554242
57582.500000 243.028086 8.568868
57585.000000 245.031682 8.701259
57587.500000 242.977956 9.173243
57590.000000 245.131418 8.497792
57592.500000 247.544533 8.837729
57595.000000 247.029906 8.835953
57597.500000 248.334775 9.685325
57600.000000 248.550137 10.010512
57602.500000 246.015988 9.685328
57605.000000 243.074113 9.832371
57607.500000 241.885328 10.050829
57610.000000 243.379015 10.370656
57612.500000 242.804696 10.258487
57615.000000 244.794959 10.539325
57617.500000 246.091174 9.777025
57620.000000 242.553087 10.501727
57622.500000 242.060196 10.149002
57625.000000 241.239338 10.094835
57627.500000 243.337033 9.947239
57630.000000 245.026981 9.905122
57632.500000 244.822159 9.513431
57635.000000 242.124625 9.064367
57637.500000 239.519014 9.297885
57640.000000 240.135311 9.490641
57642.500000 240.136106 9.446308
57645.000000 239.612640 9.213345
57647.500000 237.802064 8.682881
57650.000000 236.633234 8.442932
57652.500000 236.279103 9.624014
57655.000000 239.186132 9.099635
57657.500000 239.636174 9.556104
57660.000000 239.746962 8.934801
57662.500000 236.861651 9.033072
57665.000000 235.601769 9.473071
57667.500000 236.036669 9.161309
57670.000000 234.876500 9.487827
57672.500000 232.737761 9.467678
57675.000000 231.141673 9.308279
57677.500000 232.339863 9.091912
57680.000000 229.288525 9.055261
57682.500000 230.291125 9.074967
57685.000000 230.650344 8.991831
57687.500000 228.069323 8.433455
57690.000000 224.942343 8.746905
57692.500000 223.129398 8.559582
57695.000000 224.060079 8.964620
57697.500000 223.794799 8.568756
57700.000000 227.310458 8.457557
57702.500000 225.554188 8.631996
57705.000000 223.387739 8.487118
57707.500000 223.909497 8.384756
57710.000000 222.748665 8.152649
57712.500000 224.889195 9.359343
57715.000000 226.847332 8.814842
57717.500000 226.716280 9.191526
57720.000000 225.040617 8.663694
57722.500000 225.978494 8.574649
57725.000000 223.926387 9.025916
57727.500000 219.020277 8.305336
57730.000000 217.160865 7.745134
57732.500000 218.143223 7.642314
57735.000000 221.328071 7.690465
57737.500000 221.302355 7.857628
57740.000000 221.656866 7.692474
57742.500000 224.737025 7.991814
57745.000000 223.128855 7.606869
57747.500000 221.711684 8.106770
57750.000000 223.514631 8.371469
57752.500000 220.127444 7.474366
57755.000000 222.011522 7.170631
57757.500000 219.600210 7.330686
57760.000000 220.695953 7.639278
57762.500000 221.271272 7.487085
57765.000000 217.714567 7.498894
57767.500000 216.661836 7.347462
57770.000000 215.034201 8.000920
57772.500000 212.975216 8.085086
57775.000000 212.042058 7.894254
57777.500000 211.290501 7.060978
57780.000000 210.688823 7.332332
57782.500000 215.201437 7.518641
57785.000000 217.046779 7.164057
57787.500000 216.246821 7.720216
57790.000000 216.585588 7.508113
57792.500000 215.108281 7.348396
57795.000000 214.889951 7.881626
57797.500000 216.319488 7.789538
57800.000000 219.899929 7.784271
57802.500000 222.291039 7.953225
57805.000000 220.014091 7.332441
57807.500000 217.813306 7.649091
57810.000000 215.756855 8.355943
57812.500000 215.115372 8.359985
57815.000000 216.804263 8.234876
57817.500000 217.169046 9.043593
57820.000000 215.370825 8.553285
57822.500000 216.222590 8.622017
57825.000000 217.484354 9.144247
57827.500000 220.130476 8.646587
57830.000000 219.615305 8.586675
57832.500000 218.554338 8.382053
57835.000000 220.761603 8.413704
57837.500000 222.858702 8.703459
57840.000000 223.252750 8.800436
57842.500000 221.782268 8.875237
57845.000000 221.401130 8.805580
57847.500000 225.780450 9.121373
57850.000000 225.172828 9.542527
57852.500000 224.038858 9.502255
57855.000000 223.546595 9.335671
